0,1,2,3,4
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9879666666666665,0.012033333333333332,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9749809523809524,0.025019047619047614,0.0,0.0
0.0,0.998,0.002,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9152476190476191,0.08408571428571432,0.0,0.0006666666666666666
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9926666666666666,0.0036666666666666666,0.0,0.0036666666666666666
0.0,0.9953333333333333,0.004666666666666666,0.0,0.0
0.0,0.7887666666666667,0.21123333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9986666666666667,0.0013333333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9972857142857142,0.0027142857142857142,0.0,0.0
0.0,0.9970666666666667,0.0029333333333333334,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9909285714285714,0.00907142857142857,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9886666666666666,0.011333333333333332,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9856666666666666,0.014333333333333332,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9982000000000001,0.0018,0.0,0.0
0.0,0.998,0.002,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9905000000000002,0.0095,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9976666666666666,0.002333333333333333,0.0,0.0
0.0,0.9943000000000001,0.0057,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9891666666666666,0.010833333333333334,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9913666666666667,0.008633333333333333,0.0,0.0
0.0,0.9985,0.0015,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9798666666666667,0.020133333333333333,0.0,0.0
0.0,0.9946666666666667,0.005333333333333333,0.0,0.0
0.0,0.998,0.002,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9874666666666666,0.012533333333333334,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9985333333333334,0.0014666666666666667,0.0,0.0
0.0,0.9914333333333335,0.008566666666666669,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.8606333333333335,0.13936666666666664,0.0,0.0
0.0,0.9971333333333333,0.0028666666666666662,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9905666666666667,0.009433333333333332,0.0,0.0
0.0,0.9628333333333332,0.037166666666666674,0.0,0.0
0.0,0.9975333333333333,0.002466666666666667,0.0,0.0
0.0,0.9930666666666667,0.006933333333333334,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9640166666666666,0.03598333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.7039380952380953,0.2960619047619047,0.0,0.0
0.0,0.9970000000000001,0.0029999999999999996,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.5797063492063492,0.4202936507936508,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9935333333333335,0.0064666666666666674,0.0,0.0
0.0,0.9984,0.0016,0.0,0.0
0.0,0.9325,0.0675,0.0,0.0
0.0,0.9880333333333333,0.011966666666666667,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9925999999999999,0.0074,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9966666666666667,0.003333333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9925333333333333,0.007466666666666667,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9901428571428572,0.009857142857142858,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9209428571428573,0.07905714285714287,0.0,0.0
0.0,0.8811888888888892,0.11881111111111116,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9945333333333334,0.0054666666666666665,0.0,0.0
0.0,0.24570952380952382,0.7542904761904761,0.0,0.0
0.0,0.9965,0.0035,0.0,0.0
0.0,0.9973,0.0027,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9995,0.0005,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9669333333333332,0.03306666666666667,0.0,0.0
0.0,0.9355,0.0645,0.0,0.0
0.0,0.9966666666666667,0.001,0.0,0.002333333333333333
0.0,1.0,0.0,0.0,0.0
0.0,0.9949999999999999,0.003333333333333333,0.0,0.0016666666666666668
0.0,1.0,0.0,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9696761904761906,0.030323809523809527,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9971,0.0029,0.0,0.0
0.0,0.9944666666666666,0.004333333333333334,0.0,0.0012
0.0,0.6243,0.3757000000000001,0.0,0.0
0.0,0.9996666666666667,0.0003333333333333333,0.0,0.0
0.0,0.9985,0.0015,0.0,0.0
0.0,0.98275,0.01725,0.0,0.0
0.0,0.996,0.004,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9112333333333333,0.08876666666666667,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9975,0.0025,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.999,0.0,0.0,0.001
0.0,0.3863666666666667,0.6123952380952381,0.0,0.0012380952380952382
0.0,0.9796666666666668,0.020333333333333335,0.0,0.0
0.0,0.9951666666666668,0.004833333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9933333333333333,0.006666666666666666,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9801666666666667,0.01983333333333333,0.0,0.0
0.0,0.9745333333333333,0.025466666666666665,0.0,0.0
0.0,0.9332333333333332,0.06676666666666668,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.004,0.9798000000000001,0.0,0.0029999999999999996,0.0132
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9881666666666667,0.011833333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9134999999999999,0.08550000000000002,0.001,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.998,0.002,0.0,0.0
0.0,0.9714880952380952,0.02467857142857143,0.003833333333333333,0.0
0.0,0.9934999999999999,0.006499999999999999,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.6882904761904761,0.3117095238095238,0.0,0.0
0.0,0.9980000000000001,0.002,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9183666666666666,0.08163333333333332,0.0,0.0
0.0,0.9896666666666667,0.010333333333333332,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9793000000000001,0.020699999999999996,0.0,0.0
0.0,0.9942666666666667,0.005733333333333333,0.0,0.0
0.0,0.9873999999999998,0.012600000000000002,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9108166666666667,0.08918333333333332,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9701666666666666,0.029833333333333333,0.0,0.0
0.0,0.9258,0.07419999999999999,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.7063857142857144,0.2936142857142857,0.0,0.0
0.004200000000000001,0.9957999999999999,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9964333333333334,0.0035666666666666663,0.0,0.0
0.0,0.9946666666666666,0.005333333333333333,0.0,0.0
0.0,0.9775333333333334,0.02246666666666667,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9950333333333334,0.004966666666666667,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9986666666666667,0.0013333333333333333,0.0,0.0
0.0,0.8070499999999998,0.19294999999999995,0.0,0.0
0.0,0.9943,0.0057,0.0,0.0
0.0,0.9800666666666668,0.019933333333333334,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9993333333333334,0.0006666666666666666,0.0,0.0
0.0,0.9936666666666666,0.006333333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9904,0.0096,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.969052380952381,0.03094761904761905,0.0,0.0
0.0,0.8828499999999999,0.11664999999999998,0.0,0.0005
0.0,0.9676333333333332,0.03236666666666666,0.0,0.0
0.0,0.9145000000000002,0.08550000000000002,0.0,0.0
0.0,0.9943333333333334,0.005666666666666667,0.0,0.0
0.0,0.991,0.009,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9935833333333334,0.006416666666666667,0.0,0.0
0.0,0.9888666666666666,0.011133333333333334,0.0,0.0
0.0,0.9995,0.0005,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9973333333333334,0.0026666666666666666,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.32640952380952376,0.6735904761904759,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.8887047619047619,0.11079523809523809,0.0005,0.0
0.0,0.9798666666666667,0.020133333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9986666666666667,0.0013333333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.4209619047619047,0.5773714285714288,0.0,0.0016666666666666666
0.0,0.9985,0.0015,0.0,0.0
0.0,0.9968666666666667,0.0031333333333333335,0.0,0.0
0.0,0.9965,0.001,0.0,0.0025
0.0,0.9919333333333333,0.008066666666666666,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9973333333333333,0.0026666666666666666,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9986666666666666,0.0013333333333333333,0.0,0.0
0.0,0.9975,0.0025,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9692999999999999,0.030699999999999998,0.0,0.0
0.0,0.9932000000000001,0.0068,0.0,0.0
0.0,0.999,0.001,0.0,0.0
0.0,0.9614333333333335,0.03856666666666666,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.8723674603174603,0.1276325396825397,0.0,0.0
0.0,0.9560000000000001,0.04399999999999999,0.0,0.0
0.0,0.9578666666666668,0.04213333333333333,0.0,0.0
0.0,0.9832666666666667,0.016733333333333333,0.0,0.0
0.0,0.9911,0.0089,0.0,0.0
0.0,0.9964,0.0036,0.0,0.0
0.0,0.9968333333333332,0.0025,0.0,0.0006666666666666666
0.0,0.988777777777778,0.011222222222222222,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9954666666666666,0.004533333333333333,0.0,0.0
0.0,0.9995,0.0005,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9653968253968255,0.0346031746031746,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9986666666666666,0.0013333333333333333,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.9996,0.0004,0.0,0.0
